target,covariate,coef,std_err,p_value,conf_low,conf_high,ame,ame_se,ame_z,n_obs,converged,pseudo_r2
target_ordered_month3,had_non_nv_imp_12h,-0.04223881431793976,0.008310006634305155,3.7174331965309384e-07,-0.058526128032466776,-0.025951500603412742,-0.005340969270394776,0.0010507263604403161,-5.083121040340699,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_24h,-0.03851454321844791,0.008112720748542485,2.060215023639045e-06,-0.05441518370222201,-0.022613902734673813,-0.004870046546404394,0.0010257622482247547,-4.747734238448322,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_24h,0.02106321722580256,0.008276528659623644,0.010929846873871892,0.004841519135926651,0.03728491531567847,0.002663379589481674,0.0010465133386096189,2.5450030030388318,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_7d,0.019195254470457224,0.010997441973825213,0.08091021621795687,-0.002359335720309278,0.04074984466122372,0.002427181395124573,0.0013905859919269904,1.7454378292428583,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_7d,-0.002398684705108633,0.01127807905432515,0.8315722204589007,-0.024503313466381477,0.01970594405616421,-0.00030330636657819227,0.0014260799486885815,-0.21268538755987126,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_30d,0.46048601278180246,0.01570278680022605,4.963109087297026e-189,0.42970911619644847,0.49126290936715644,0.05822705214223741,0.0019852401766019393,29.32997872423802,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_30d,0.2645252912311431,0.01678044884393447,5.51251028296431e-56,0.23163621585261474,0.29741436660967147,0.033448416451327886,0.002122764727741444,15.757005952758583,746586,True,0.20057232475526543
target_ordered_month3,minutes_to_first_nv_impression,-0.044069656735536845,0.009590133437544328,4.321019113607593e-06,-0.06286597288005703,-0.025273340591016658,-0.0055724737113029615,0.0012126008560213713,-4.5954723548411796,746586,True,0.20057232475526543
target_ordered_month3,minutes_to_first_non_nv_impression,0.004844669742643093,0.009745536808725854,0.6191067120484766,-0.014256231412468998,0.023945570897755182,0.000612593715957178,0.0012322955303249639,0.4971159116317117,746586,True,0.20057232475526543
target_ordered_month3,has_nv_notif_30d,0.013375534688677772,0.0029321625631897248,5.075028538409301e-06,0.007628601668009261,0.019122467709346284,0.001691295574951869,0.0003707294860315522,4.562074608783412,746586,True,0.20057232475526543
target_ordered_month3,has_nv_notif_60d,0.07840597364954004,0.003292697139178443,2.5037165190152504e-125,0.07195240584475222,0.08485954145432785,0.009914196282317362,0.00041582708708397454,23.84211272007692,746586,True,0.20057232475526543
target_ordered_month3,dp_has_notif_any_day,0.10610454676351397,0.05741276173855076,0.0645878228924401,-0.0064223984970247505,0.2186314920240527,0.0134165963904718,0.0072596300841446925,1.848110197759822,746586,True,0.20057232475526543
target_ordered_month3,dp_has_notif_30d,-0.11567304757276725,0.057425361512094666,0.04397595959730373,-0.22822468793566536,-0.0031214072098691287,-0.014626504140206786,0.0072612067956993155,-2.014335158292118,746586,True,0.20057232475526543
target_ordered_month3,nv_first_order,0.0919436658547414,0.003216986381123434,1.167993384478606e-179,0.08563848840898362,0.09824884330049917,0.011625996180769224,0.00040634407441891444,28.61121131739102,746586,True,0.20057232475526543
target_ordered_month3,nv_second_order,0.15355245829346412,0.0032110132760208216,0.0,0.14725898791858333,0.1598459286683449,0.0194162401190191,0.0004029246125305796,48.18827025004714,746586,True,0.20057232475526543
target_ordered_month3,dp_first_order,-0.09136468232930973,0.0052254971908711765,1.883858304136525e-68,-0.10160646862473247,-0.081122896033887,-0.011552785479410714,0.0006595648913223172,-17.515767790867873,746586,True,0.20057232475526543
target_ordered_month3,dp_second_order,0.5390307197405083,0.00503497032941923,0.0,0.5291623592316188,0.5488990802493978,0.0681587908286236,0.000610393240976623,111.66373782181832,746586,True,0.20057232475526543
target_ordered_month4,const,-1.8674381910755886,0.004049618121409209,0.0,-1.8753752967446915,-1.8595010854064857,,,,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_first_session,0.013802348406276357,0.007684047229630106,0.07245727814338736,-0.0012581074193034284,0.028862804231856144,0.0016920882179432663,0.000941981134904982,1.7963079675836056,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_first_session,0.1136786800953227,0.009602523108832674,2.470700805955851e-32,0.09485808064129707,0.13249927954934834,0.013936349783219108,0.001176939588907262,11.841176823832065,746586,True,0.17499873994241522
